message_key,english,current_translation,reviewer,status,proposed_translation,notes
ui.assembly.is.truncated.to.this.5d3886f2,Assembly is truncated to this.,संयोजन इस सीमा तक काटा जाता है।,,Pending,,
section.consultation.assessment.title,Assessment and plan,मूल्यांकन और योजना,,Pending,,
Assessment and problems,Assessment and problems,मूल्यांकन और समस्याएँ,,Pending,,
field.user.roles.label,Assigned roles,निर्धारित भूमिकाएँ,,Pending,,
section.hr-dashboard.assignment.title,Assignment,आवंटन,,Pending,,
ui.assistant.command.b33c0ecb,Assistant command,सहायक कमांड,,Pending,,
ui.assistant.not.enabled.here.select.manually.258baf78,Assistant not enabled here — select manually,सहायक यहाँ सक्षम नहीं — स्वयं चुनें,,Pending,,
"Asthma, growth or chronic condition review","Asthma, growth or chronic condition review","अस्थमा, विकास या दीर्घकालिक स्थिति समीक्षा",,Pending,,
At-risk renewals,At-risk renewals,जोखिम वाले नवीनीकरण,,Pending,,
Atrial fibrillation and anticoagulation decisions only.,Atrial fibrillation and anticoagulation decisions only.,केवल एट्रियल फ़िब्रिलेशन और रक्तरोधी उपचार निर्णय।,,Pending,,
api.message.4a8d45c019e6,Attachment is no longer available.,संलग्नक अब उपलब्ध नहीं है।,,Pending,,
Attachments,Attachments,संलग्नक,,Pending,,
menu.hr.attendance-adjustment.label,Attendance Adjustment,उपस्थिति समायोजन,,Pending,,
menu.hr.attendance-anomalies.label,Attendance Anomalies,उपस्थिति विसंगतियाँ,,Pending,,
menu.hr.attendance-report.label,Attendance Report,उपस्थिति रिपोर्ट,,Pending,,
Attendance today,Attendance today,आज की उपस्थिति,,Pending,,
Attention,Attention,ध्यान,,Pending,,
Attrition,Attrition,कर्मचारी पलायन,,Pending,,
section.hr-dashboard.audit.title,Audit,ऑडिट,,Pending,,
section.user.audit.title,Audit & notes,ऑडिट और टिप्पणियाँ,,Pending,,
ui.audit.workflow.c377a4b4,Audit & workflow,ऑडिट और कार्यप्रवाह,,Pending,,
ui.audit.protected.bdca2f73,Audit protected,ऑडिट संरक्षित,,Pending,,
field.hr-dashboard.tags.option.audited,Audited,ऑडिट किया गया,,Pending,,
Aug,Aug,अगस्त,,Pending,,
section.user.security.description,"Authentication, session and risk controls.","प्रमाणीकरण, सत्र और जोखिम नियंत्रण।",,Pending,,
ui.authorization.reference.80c41154,Authorization reference,प्राधिकरण संदर्भ,,Pending,,
field.hr-dashboard.code.placeholder,Auto or manual code,स्वचालित या मैनुअल कोड,,Pending,,
ui.automated.observations.from.the.result.d9d51cbd,Automated observations from the result,परिणाम से स्वचालित अवलोकन,,Pending,,
ui.automations.approvals.and.exceptions.c369ab08,"Automations, approvals and exceptions","स्वचालन, अनुमोदन और अपवाद",,Pending,,
column.product-master.stock.label,Available,उपलब्ध,,Pending,,
Average deal,Average deal,औसत सौदा,,Pending,,
Average dispense time,Average dispense time,औसत वितरण समय,,Pending,,
Average length of stay,Average length of stay,औसत ठहराव अवधि,,Pending,,
Awaiting dispense,Awaiting dispense,वितरण की प्रतीक्षा,,Pending,,
Awaiting my decision,Awaiting my decision,मेरे निर्णय की प्रतीक्षा,,Pending,,
Awaiting notes,Awaiting notes,टिप्पणियों की प्रतीक्षा,,Pending,,
Awaiting pre-authorisation,Awaiting pre-authorisation,पूर्व प्राधिकरण की प्रतीक्षा,,Pending,,
ui.back.76900f1b,Back,वापस,,Pending,,
column.billing-entry.balance.label,Balance,शेष,,Pending,,
menu.finance.balance-sheet.label,Balance Sheet,तुलन पत्र,,Pending,,
ui.balance.after.payments.765e3dbc,Balance after payments,भुगतान के बाद शेष,,Pending,,
Balance due,Balance due,देय शेष,,Pending,,
menu.finance.bank-master.label,Bank & Cash,बैंक और नकदी,,Pending,,
menu.payroll.bank-format.label,Bank File Format,बैंक फ़ाइल प्रारूप,,Pending,,
menu.finance.bank-reconciliation.label,Bank Reconciliation,बैंक मिलान,,Pending,,
Bank cutoff approaching,Bank cutoff approaching,बैंक अंतिम समय निकट,,Pending,,
Bank feed,Bank feed,बैंक फ़ीड,,Pending,,
Bank feed completed,Bank feed completed,बैंक फ़ीड पूर्ण,,Pending,,
Bank files,Bank files,बैंक फ़ाइलें,,Pending,,
ui.bar.theme.26db6f6f,Bar theme,बार थीम,,Pending,,
ui.bar.tone.c247daba,Bar tone,बार रंग शैली,,Pending,,
ui.base.font.size.fa598af2,Base font size,मूल फ़ॉन्ट आकार,,Pending,,
Base salary,Base salary,मूल वेतन,,Pending,,
Baseline history,Baseline history,मूल इतिहास,,Pending,,
menu.pharmacy.batch-expiry.label,Batch & Expiry,बैच और समाप्ति,,Pending,,
Batch quarantined,Batch quarantined,बैच अलग किया,,Pending,,
menu.healthcare.bed-management.label,Bed Management,बिस्तर प्रबंधन,,Pending,,
menu.healthcare.occupancy-report.label,Bed Occupancy,बिस्तर अधिभोग,,Pending,,
Bed capacity warning,Bed capacity warning,बिस्तर क्षमता चेतावनी,,Pending,,
Bed occupancy,Bed occupancy,बिस्तर अधिभोग,,Pending,,
Behaviour,Behaviour,व्यवहार,,Pending,,
ui.below.the.lowest.time.band.no.level.is.supported.on.time.6475301f,Below the lowest time band — no level is supported on time alone.,न्यूनतम समय सीमा से कम — केवल समय से कोई स्तर समर्थित नहीं।,,Pending,,
menu.payroll.benefit-plan.label,Benefit Plan,लाभ योजना,,Pending,,
Benefits,Benefits,लाभ,,Pending,,
ui.bill.to.9ec78118,Bill to,बिल प्राप्तकर्ता,,Pending,,
ui.bill.to.party.contact.delivery.and.credit.profile.35609547,"Bill-to party, contact, delivery and credit profile.","बिल प्राप्तकर्ता, संपर्क, वितरण और क्रेडिट विवरण।",,Pending,,
ui.billing.3ac8bbca,Billing,बिलिंग,,Pending,,
Billing & Receipts,Billing & Receipts,बिलिंग और रसीदें,,Pending,,
Billing Entry,Billing Entry,बिल प्रविष्टि,,Pending,,
menu.finance.billing-worklist.label,Billing Worklist,बिलिंग कार्यसूची,,Pending,,
menu.library.billing-patterns.label,Billing Workspace,बिलिंग कार्यक्षेत्र,,Pending,,
ui.billing.address.1f516acc,Billing address,बिलिंग पता,,Pending,,
section.customer.address.description,Billing and registered location.,बिलिंग और पंजीकृत पता।,,Pending,,
ui.billing.details.7c928c71,Billing details,बिलिंग विवरण,,Pending,,
ui.billing.layout.13fe7207,Billing layout,बिलिंग लेआउट,,Pending,,
ui.billing.workspace.layout.54522c95,Billing workspace layout,बिलिंग कार्यक्षेत्र लेआउट,,Pending,,
page.finance-dashboard.subtitle,"Billing, ledger, receivables, payables, taxation and financial control","बिलिंग, खाता बही, प्राप्य, देय, कर और वित्तीय नियंत्रण",,Pending,,
